,SO2,Melanin,BackgroundHaematocrit,VesselDepth,VesselRadii,EpidermisThickness,EpidermisStart,Wavelength,OutputFile,VolumeFile,SettingsFile
236,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,7.5e-07,result_0_11_05.mc2,volume_0.bin,settings_0_11_05.json
237,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,7.6e-07,result_0_11_06.mc2,volume_0.bin,settings_0_11_06.json
238,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,7.7e-07,result_0_11_07.mc2,volume_0.bin,settings_0_11_07.json
239,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,7.8e-07,result_0_11_08.mc2,volume_0.bin,settings_0_11_08.json
240,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,7.900000000000001e-07,result_0_11_09.mc2,volume_0.bin,settings_0_11_09.json
241,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.000000000000001e-07,result_0_11_10.mc2,volume_0.bin,settings_0_11_10.json
242,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.100000000000001e-07,result_0_11_11.mc2,volume_0.bin,settings_0_11_11.json
243,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.200000000000001e-07,result_0_11_12.mc2,volume_0.bin,settings_0_11_12.json
244,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.300000000000001e-07,result_0_11_13.mc2,volume_0.bin,settings_0_11_13.json
245,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.4e-07,result_0_11_14.mc2,volume_0.bin,settings_0_11_14.json
246,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.5e-07,result_0_11_15.mc2,volume_0.bin,settings_0_11_15.json
247,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.6e-07,result_0_11_16.mc2,volume_0.bin,settings_0_11_16.json
248,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.7e-07,result_0_11_17.mc2,volume_0.bin,settings_0_11_17.json
249,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.8e-07,result_0_11_18.mc2,volume_0.bin,settings_0_11_18.json
250,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,8.900000000000001e-07,result_0_11_19.mc2,volume_0.bin,settings_0_11_19.json
251,1.0,0.01,0.08,0.003,0.002,0.0001,0.0003,9.000000000000001e-07,result_0_11_20.mc2,volume_0.bin,settings_0_11_20.json
